Timestep	Duration (ma)	End Time (ma)	Elastic ehmin	Elastic ehmax	Total ehmin	Total ehmax	FS HMin Mode1												FS HMin Mode2												FS HMax Mode1												FS HMax Mode2												uF Porosity: Uniform aperture	MF Porosity: Uniform aperture	uF Porosity: Size-dependent aperture	MF Porosity: Size-dependent aperture	uF Porosity: Dynamic aperture	MF Porosity: Dynamic aperture	uF Porosity: Barton-Bandis aperture	MF Porosity: Barton-Bandis aperture	
							Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed									
472	2.66235053277256E-05	0.573466360013678	-0.00450841360013678	0.00122625	-0.00573466360013678	0	Deactivated	36644745.0681257	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27355941.6277323	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00242461250841384	0	0.00730722829074596	0	0.000222222222222222	0	0	0	0	0.925277751467842	ResidualActivity	109340.825424198	0.00187474594007239	0.000240628873345931	0.00390842142241357	0.00123747068342395	2.84376247007615E-05	3.81959075543386E-05	0.00135883529775961	0.00049632216059525	0.0221475849536048	0.838676710726807	4.83521290011067E-05	9.89997140623847E-05	1.6537389031561E-06	9.33050323217634E-06	0.000577919942963015	0.00306413611586945	5.30718491923116E-05	0.000111174805871102	
473	2.6321792224691E-05	0.573492681805903	-0.00450867681805903	0.00122625	-0.00573492681805903	0	Deactivated	36647552.725963	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27357197.2504887	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00241738281120442	0	0.00728543963470346	0	0.000222222222222222	0	0	0	0	0.92272869961144	ResidualActivity	109908.68615039	0.00185390886162592	0.000247873314506816	0.00384379003211013	0.00129646878375093	2.7317269628951E-05	3.86743962458569E-05	0.00139823309229801	0.000476737209722182	0.0228435003309225	0.833676963179465	4.83384180280973E-05	9.93378792756071E-05	1.6539851862328E-06	9.36237455266311E-06	0.000577979057466966	0.00306445117084878	5.30669327478836E-05	0.000111352934737197	
474	2.60345506321858E-05	0.573518716356535	-0.00450893716356535	0.00122625	-0.00573518716356535	0	Deactivated	36650329.744697	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27358439.1710215	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00241009414187734	0	0.00726347325016821	0	0.000222222222222222	0	0	0	0	0.920155564928087	ResidualActivity	110470.349987784	0.00183308846291967	0.00025519355351423	0.00378023692908994	0.00135756309900804	2.62503694839937E-05	3.91555112162018E-05	0.001437893994807	0.000458083680255252	0.0235440010652462	0.828641549474259	4.83262054419481E-05	9.96788028780355E-05	1.65428374707175E-06	9.39450584520784E-06	0.000578037526872585	0.0030647627877304	5.30628230179992E-05	0.000111532519342224	
475	2.57618584773985E-05	0.573544478215013	-0.00450919478215012	0.00122625	-0.00573544478215012	0	Deactivated	36653077.676268	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27359668.0833795	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00240274728411531	0	0.00724133149898098	0	0.000222222222222222	0	0	0	0	0.917558694987773	ResidualActivity	111026.130822847	0.00181228855554443	0.000262590251794843	0.00371773110488192	0.00142081142075701	2.52325790266575E-05	3.96394963074054E-05	0.00147781825142877	0.000440286219720353	0.0242490891963704	0.823571323665238	4.8315505815125E-05	0.00010002244821333	1.65463522342045E-06	9.4268936550319E-06	0.000578095383855564	0.00306507114066172	5.30595274849822E-05	0.000111713540407769	
476	2.5503854570982E-05	0.573569982069583	-0.00450944982069583	0.00122625	-0.00573569982069583	0	Deactivated	36655798.0874222	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27360884.688233	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00239534265068851	0	0.00721901562513675	0	0.000222222222222222	0	0	0	0	0.914938309390772	ResidualActivity	111576.345536715	0.00179151205687335	0.000270064486096157	0.0036562406730972	0.00148627550423882	2.42598798763559E-05	4.01265810917844E-05	0.00151800777940066	0.000423275108413069	0.0249587958297932	0.818466887541933	4.83063347040514E-05	0.000100368795974388	1.65504031969873E-06	9.45953616248369E-06	0.000578152661403344	0.00306537640545169	5.30570542649805E-05	0.000111895987794026	
477	2.52607636091075E-05	0.573595242833193	-0.00450970242833192	0.00122625	-0.00573595242833192	0	Deactivated	36658492.5688739	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27362089.696971	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00238788026692891	0	0.00719652570498031	0	0.000222222222222222	0	0	0	0	0.912294493260897	ResidualActivity	112121.315858065	0.00177076095814445	0.000277617772549926	0.00359573283743923	0.00155402170251895	2.33285239300002E-05	4.06169813717106E-05	0.00155846631294925	0.000406985285299506	0.0256731836567689	0.813328580776115	4.82987089252843E-05	0.000100717844976319	1.65549981801858E-06	9.49243325588998E-06	0.000578209393007994	0.00306567876059867	5.30554122587607E-05	0.000112079860907756	
478	2.50329247498061E-05	0.573620275757942	-0.00450995275757942	0.00122625	-0.00573620275757942	0	Deactivated	36661162.7475138	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27363283.8371612	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00238035974291104	0	0.00717386056336533	0	0.000222222222222222	0	0	0	0	0.90962718700097	ResidualActivity	112661.370832506	0.00175003626674535	0.000285252103523883	0.00353617378590371	0.0016241217650684	2.24349784970859E-05	4.11108993047044E-05	0.0015991996085615	0.000391355401935894	0.0263923505028523	0.808156463771856	4.82926468599837E-05	0.000101069613457679	1.65601459128307E-06	9.52558665419412E-06	0.000578265612923279	0.00306597838866056	5.30546113209869E-05	0.000112265169388554	
479	2.48208273434052E-05	0.573645096585286	-0.00451020096585286	0.00122625	-0.00573645096585286	0	Deactivated	36663810.3024305	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27364467.8597148	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00237278023172984	0	0.00715101764791345	0	0.000222222222222222	0	0	0	0	0.906936171383239	ResidualActivity	113196.850062779	0.00172933791650035	0.000292970000410446	0.00347752850050761	0.00169665385245153	2.15758702065424E-05	4.16085230624777E-05	0.00164021572668599	0.000376326853613203	0.0271164341998114	0.802950291530222	4.82881688032513E-05	0.000101424141031997	1.656585619192E-06	9.55900009088331E-06	0.000578321356501966	0.00306627547805247	5.30546624575399E-05	0.000112451934137748	
480	2.46251579153573E-05	0.573669721743201	-0.00451044721743201	0.00122625	-0.00573669721743201	0	Deactivated	36666436.9859414	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27365642.548292	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00236514036985272	0	0.00712799284924884	0	0.000222222222222222	0	0	0	0	0.904221046568525	ResidualActivity	113728.107962584	0.00170866463636385	0.00030077458713641	0.00341976046342138	0.00177170384191761	2.07479240130428E-05	4.2110025873273E-05	0.00168152541530528	0.000361842724162443	0.0278456192208299	0.797709475925638	4.82852973801089E-05	0.000101781491477781	1.65721400829873E-06	9.59267957694026E-06	0.000578376660638646	0.00306657022540675	5.30555780636173E-05	0.000112640188789117	
481	2.44468644382602E-05	0.573694168607639	-0.00451069168607639	0.00122625	-0.00573694168607639	0	Deactivated	36669044.6514815	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27366808.731774	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.0023574381934641	0	0.00710478024887995	0	0.000222222222222222	0	0	0	0	0.901481202946829	ResidualActivity	114255.519396978	0.0016880137628886	0.000308669691591984	0.0033628312283323	0.00184936703388836	1.99478920915073E-05	4.26155641983842E-05	0.0017231426335205	0.000347846554031549	0.028580145738301	0.792433032460451	4.82840580583653E-05	0.000102141756651451	1.6579010177605E-06	9.62663376962865E-06	0.000578431564356907	0.00306686283870241	5.30573722204769E-05	0.000112829981771336	
482	2.42872474150436E-05	0.573718455855054	-0.00451093455855054	0.00122625	-0.00573718455855054	0	Deactivated	36671635.2912058	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27367967.3010798	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00234967102151021	0	0.00708137176672309	0	0.000222222222222222	0	0	0	0	0.898715780595989	ResidualActivity	114779.487287788	0.00166738097386916	0.000316659985967271	0.0033066998071647	0.00192975042513417	1.91724645933586E-05	4.31252746254644E-05	0.00176508527352462	0.000334280792248023	0.0293203221129047	0.787119505487437	4.8284479802326E-05	0.000102505061957861	1.65864809322013E-06	9.66087448807749E-06	0.000578486109601054	0.00306715354148462	5.30600610769202E-05	0.000113021379191213	
483	2.41480934740722E-05	0.573742603948529	-0.00451117603948528	0.00122625	-0.00573742603948528	0	Deactivated	36674211.087843	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27369119.2323552	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00234183529093707	0	0.00705775666454736	0	0.000222222222222222	0	0	0	0	0.895923612373878	ResidualActivity	115300.453101182	0.00164675990742619	0.000324751183173492	0.00325132179171268	0.0020129758061193	1.84181490515552E-05	4.36392687604279E-05	0.00180737617283989	0.000321084702653445	0.0300665424006824	0.781766862516454	4.82865959340047E-05	0.000102871574056953	1.65945691257128E-06	9.69541743961622E-06	0.000578540342327871	0.00306744257868337	5.30636633552283E-05	0.000113214468895316	
484	2.40318785215173E-05	0.57376663582705	-0.0045114163582705	0.00122625	-0.0057376663582705	0	Deactivated	36676774.4882187	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27370265.6198539	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00233392632080796	0	0.00703392083507871	0	0.000222222222222222	0	0	0	0	0.893103142651719	ResidualActivity	115818.911717999	0.0016261416082288	0.000332950317050432	0.00319664807735751	0.00209918409676194	1.76810953222712E-05	4.41576248343054E-05	0.00185004456646381	0.000308191322618323	0.0308193114608764	0.776372342522057	4.82904453074141E-05	0.000103241511897032	1.66032944961088E-06	9.73028325963658E-06	0.000578594314054632	0.00306773022486363	5.30682010445583E-05	0.000113409366284677	
485	2.39420893360658E-05	0.573790577916386	-0.00451165577916386	0.00122625	-0.00573790577916386	0	Deactivated	36679328.3110812	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27371407.7241585	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.002325937966457	0	0.0070098457596977	0	0.000222222222222222	0	0	0	0	0.890252308395581	ResidualActivity	116335.433242098	0.00160551370193372	0.000341266152780515	0.00314262296172658	0.00218854161552517	1.6956823073433E-05	4.46803736154105E-05	0.00189312823297504	0.000295522726722905	0.0315792820458142	0.770932233117742	4.82960739712897E-05	0.000103615162891553	1.66126806562002E-06	9.7654990362184E-06	0.000578648084129351	0.0030680167963249	5.30737003864907E-05	0.000113606222840063	
486	2.38837570230228E-05	0.573814461673409	-0.00451189461673409	0.00122625	-0.00573814461673409	0	Deactivated	36681875.9118303	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27372547.0458494	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00231786209607803	0	0.00698550693099791	0	0.000222222222222222	0	0	0	0	0.887368359497068	ResidualActivity	116850.69631733	0.00158485912176855	0.000349709809002415	0.003089181211617	0.00228124950736692	1.62397662405656E-05	4.52074738167651E-05	0.00193667678806532	0.00028298210713083	0.032347311685086	0.765441532850266	4.83035376278059E-05	0.000103992907401393	1.66227564656142E-06	9.80110061752981E-06	0.000578701723199094	0.00306830266958578	5.30801933361905E-05	0.000113805239024209	
487	2.38643930990012E-05	0.573838326066508	-0.00451213326066508	0.00122625	-0.00573838326066508	0	Deactivated	36684421.4470942	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27373685.4438272	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00230968776580405	0	0.00696087136666396	0	0.000222222222222222	0	0	0	0	0.884447576064265	ResidualActivity	117365.541639398	0.00156415405493239	0.000358295742988987	0.00303624332669794	0.00237755862711518	1.55224498905113E-05	4.57387666286406E-05	0.00198075698601928	0.000270439460757605	0.0331245541688051	0.759893418406012	4.83129054630535E-05	0.000104375257320066	1.66335581906584E-06	9.83713624839792E-06	0.000578755318780583	0.0030685883110729	5.30877198418291E-05	0.000114006684616319	
488	2.38957508682426E-05	0.573862221817376	-0.00451237221817376	0.00122625	-0.00573862221817376	0	Deactivated	36686970.3271868	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27374825.3376579	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00230139985149078	0	0.00693589348597949	0	0.000222222222222222	0	0	0	0	0.881484800306333	ResidualActivity	117881.063467284	0.00154336443430271	0.000367043400094901	0.00298370742615969	0.00247779451802391	1.47938599319901E-05	4.62738847130753E-05	0.00202546179155934	0.000257703237606191	0.033912615894459	0.754278360289414	4.83242665178965E-05	0.000104762920071317	1.66451331243474E-06	9.87367260193996E-06	0.00057880898478657	0.00306887432789241	5.30963316346817E-05	0.000114210932439208	
489	2.39974502843256E-05	0.573886219267661	-0.0045126121926766	0.00122625	-0.00573886219267661	0	Deactivated	36689530.0552171	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27375970.0828339	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00229297663013203	0	0.00691050782076566	0	0.000222222222222222	0	0	0	0	0.878472610582382	ResidualActivity	118398.779336661	0.00152243947474956	0.000375980180115038	0.00293143423644361	0.00258240280056544	1.40358143796103E-05	4.68120489097473E-05	0.00207092720207938	0.000244457227258026	0.0347138452364161	0.748582559037939	4.83377412317024E-05	0.000105156911737122	1.66575461713474E-06	9.91080544162596E-06	0.000578862879193057	0.00306916156198874	5.31060990779291E-05	0.000114418517979626	
490	2.42053876834193E-05	0.573910424655344	-0.00451285424655344	0.00122625	-0.00573910424655344	0	Deactivated	36692111.9632367	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27377124.7472026	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00228438516254118	0	0.00688461509983769	0	0.000222222222222222	0	0	0	0	0.875399747990552	ResidualActivity	118920.981203097	0.00150129849258457	0.000385147291747926	0.00287921628553236	0.00269204098985127	1.32134766014981E-05	4.73515364944972E-05	0.00211736705855511	0.000230095537783839	0.0355319295122153	0.742784960061063	4.83535049904257E-05	0.000105558773030284	1.66708932446671E-06	9.94867997621681E-06	0.000578917240593437	0.00306945128496245	5.31171250389643E-05	0.000114630253214246	
491	2.45948677020221E-05	0.573935019523046	-0.00451310019523046	0.00122625	-0.00573935019523046	0	Deactivated	36694735.4157916	0.000780825608399417	1.00035126494428E-05	0.00230160023119687	2.98492714070572E-05	0	0	0	0	0.000399415781696006	1.53699617710174E-05	Deactivated	27378297.9908523	0.000113959321741331	0.00422919909069299	0.000189780849238466	0.0817299072537876	0	0.00170396663894493	0	0	0.174956105228873	0.0129782644637104	NotActivated	0	0.00227556563544715	0	0.00685803505965853	0	0.000222222222222222	0	0	0	0	0.872245794752591	ResidualActivity	119451.585628305	0.00147979595288324	0.000394616793976371	0.00282669720214717	0.00280780264344167	1.22767302463388E-05	4.78893583633814E-05	0.00216515606829698	0.000213746955871673	0.0363733354025829	0.736847081057338	4.83718362554387E-05	0.000105971301684512	1.66853317070477E-06	9.98755988590232E-06	0.00057897247670318	0.00306974566976229	5.31295751956843E-05	0.000114847612521743	
